"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00049298","39.5214","-120.0269","1654.8","2025-02-01",,,,,,,"44","36",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-02",,,,,,,"46","40",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-03","    7","1.77",,"0.0","0.0",,"47","41","47",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-04",,,"0.91","0.0","0.0",,"50","33","40",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-05",,,"2.00","0.0","0.0",,"47","25","28",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-06",,,"0.00","0.0","0.0",,"43","21","26",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-07",,,"1.09","0.0","0.0",,"41","25","33",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-08",,,"0.00","0.0","0.0",,"38","20","28",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-09",,,"0.00","0.0","0.0",,"39","17","24",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-10",,,"0.00","0.0","0.0",,"36","15","20",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-11",,,"0.00","0.0","0.0",,"37","20",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-12",,,"0.00","0.0","0.0",,"35","9",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-13",,,"1.03","12.0","12.0",,"35","20","30",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-14",,,"2.10","5.5","14.0",,"36","30","34",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-15",,,"0.00","0.0","12.0",,"38","18","31",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-16",,,"0.00","0.0","11.0",,"44","31","34",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-17",,,"0.00","0.0","9.0",,"45","31","34",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-18",,,"0.00","0.0","8.0",,"45","20","32",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-19",,,"0.00","0.0",,,"48","32",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-20",,,"0.00","0.0",,,"52","24",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-21",,,"0.00","0.0","3.0",,"44","23","35",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-22",,,"0.00","0.0","3.0",,"49","27","41",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-23",,,"0.00","0.0","1.0",,"59","41","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-24",,,"0.00","0.0","1.0",,"56","40","51",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-25",,,"0.00","0.0","0.0",,"58","35","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-26",,,"0.00","0.0","0.0",,"58","26","29",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-27",,,"0.00","0.0","0.0",,"57","28","31",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-02-28",,,"0.00","0.0","0.0",,"60","30","38",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-01",,,"0.00","0.0","0.0",,"59","28","41",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-02",,,"0.02","0.0","0.0",,"64","29","33",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-03",,,"0.01","0.0","0.0",,"40","30","32",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-04",,,,,,,"48","26",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-05",,,,,,,"50","32",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-06",,,,,,,"37","25",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-07",,,,,,,"35","19",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-08","    5","0.28",,"0.0","0.0",,"40","19","34",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-09",,,"0.00","0.0","0.0",,"50","25",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-10",,,"0.00","0.0","0.0",,"57","29","35",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-11",,,"0.00","0.0","0.0",,"54","27","35",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-12",,,"0.00","0.0","0.0",,"56","35","39",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-13",,,"0.73","6.0","6.0",,"49","24",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-14",,,"0.10","0.0","1.0",,"37","22","31",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-15",,,"0.00","0.0","1.0",,"35","29","31",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-16",,,"0.00","0.0","0.0",,"43","31","43",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-17",,,"1.03","0.0","0.0",,"50","31","31",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-18",,,"0.00","0.0","0.0",,"37","23",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-19",,,"0.00","0.0","0.0",,"41","22",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-20",,,"0.00","0.0","0.0",,"51","32","36",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-21",,,"0.00","0.0","0.0",,"51","31",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-22",,,"0.00","0.0","0.0",,"48","35",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-23",,,"0.00","0.0","0.0",,"52","30","31",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-24",,,"0.00","0.0","0.0",,"62","31","46",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-25",,,"0.00","0.0","0.0",,"67","37","39",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-26",,,"0.00","0.0","0.0",,"71","38",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-27",,,"0.00","0.0","0.0",,"70","45","46",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-28",,,"0.07","0.0","0.0",,"54","34","37",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-29",,,"0.00","0.0","0.0",,"49","25","36",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-30",,,"0.00","0.0","0.0",,"51","34","36",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-03-31",,,"0.73","0.0","0.0",,"48","32","34",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-01",,,"0.58","4.0","4.0",,"34","25","32",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-02",,,"0.05","1.0","1.0",,"37","23","30",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-03",,,"0.00","0.0","0.0",,"41","21","24",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-04",,,"0.00","0.0","0.0",,"46","24","35",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-05",,,"0.00","0.0","0.0",,"49","26",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-06",,,"0.00","0.0","0.0",,"58","30",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-07",,,"0.00","0.0","0.0",,"66","44",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-08",,,"0.00","0.0","0.0",,"53","38",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-09",,,"0.00","0.0","0.0",,"61","36",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-10",,,"0.00","0.0","0.0",,"70","39","47",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-11",,,"0.00","0.0","0.0",,"71","45","53",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-12",,,"0.00","0.0","0.0",,"68","42","52",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-13",,,"0.00","0.0","0.0",,"64","33","37",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-14",,,"0.00","0.0","0.0",,"59","30","40",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-15",,,"0.00","0.0","0.0",,"69","39","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-16",,,"0.00","0.0","0.0",,"71","44","47",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-17",,,"0.00","0.0","0.0",,"67","40","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-18",,,"0.00","0.0","0.0",,"58","29","41",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-19",,,"0.00","0.0","0.0",,"53","28","47",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-20",,,"0.00","0.0","0.0",,"66","33","37",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-21",,,"0.00","0.0","0.0",,"68","34","42",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-22",,,"0.00","0.0","0.0",,"67","36","43",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-23",,,"0.00","0.0","0.0",,"66","35","46",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-24",,,"0.00","0.0","0.0",,"62","30","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-25",,,"0.00","0.0","0.0",,"64","44","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-26",,,"0.09","1.0","0.0",,"52","31","32",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-27",,,"0.27","1.0","0.0",,"42","32","33",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-28",,,,,,,"46","29",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-29","    2","0.00",,"0.0","0.0",,"59","34","46",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-04-30",,,"0.00","0.0","0.0",,"67","41","48",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-01",,,"0.00","0.0","0.0",,"66","37","40",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-02",,,"0.00","0.0","0.0",,"69","39","45",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-03",,,,,,,"70","45",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-04",,,,,,,"62","40",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-05","    3","0.80",,,,,"49","34",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-06",,,"0.00","0.0","0.0",,"61","34","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-07",,,"0.00","0.0","0.0",,"61","34","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-08",,,"0.00","0.0","0.0",,"71","38","48",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-09",,,"0.00","0.0","0.0",,"75","43","58",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-10",,,"0.00","0.0","0.0",,"79","55","64",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-11",,,"0.00","0.0","0.0",,"78","48","55",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-12",,,"0.00","0.0","0.0",,"66","42","46",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-13",,,"0.21","0.0","0.0",,"52","33","33",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-14",,,"0.12","0.0","0.0",,"51","31","38",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-15",,,"0.00","0.0","0.0",,"61","33","48",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-16",,,"0.00","0.0","0.0",,"67","39","48",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-17",,,"0.00","0.0","0.0",,"70","48",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-18",,,"0.00","0.0","0.0",,"55","33",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-19",,,"0.00","0.0","0.0",,"62","33",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-20",,,"0.00","0.0","0.0",,"70","44",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-21",,,"0.00","0.0","0.0",,"73","39","44",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-22",,,"0.00","0.0","0.0",,"76","44","58",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-23",,,"0.00","0.0","0.0",,"70","39",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-24",,,"0.00","0.0","0.0",,"70","41",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-25",,,"0.00","0.0","0.0",,"76","43",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-26",,,"0.00","0.0","0.0",,"77","49",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-27",,,"0.00","0.0","0.0",,"72","43","53",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-28",,,"0.00","0.0","0.0",,"80","46","54",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-29",,,"0.00","0.0","0.0",,"82","45","63",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-30",,,"0.00","0.0","0.0",,"85","50","57",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-05-31",,,"0.00","0.0","0.0",,"90","51","67",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-01",,,"0.00","0.0","0.0",,"90","55","63",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-02",,,"0.00","0.0","0.0",,"82","52","59",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-03",,,"0.00","0.0","0.0",,"81","46","56",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-04",,,"0.00","0.0","0.0",,"79","48","59",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-05",,,"0.00","0.0","0.0",,"78","46","55",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-06",,,"0.00","0.0","0.0",,"79","48","59",,,"    1",,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-07",,,"0.00","0.0","0.0",,"80","50",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-08",,,"0.00","0.0","0.0",,"85","53",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-09",,,"0.00","0.0","0.0",,"88","52","56",,,"    1",,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-10",,,"0.00","0.0","0.0",,"86","52","59",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-11",,,"0.00","0.0","0.0",,"86","59","69",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-12",,,"0.00","0.0","0.0",,"81","43","57",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-13",,,"0.00","0.0","0.0",,"79","43","57",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-14",,,"0.00","0.0","0.0",,"75","44","53",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-15",,,"0.00","0.0","0.0",,"79","51","52",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-16",,,"0.00","0.0","0.0",,"80","52","59",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-17",,,"0.00","0.0","0.0",,"77","44","52",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-18",,,"0.00","0.0","0.0",,"84","50","53",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-19",,,"0.00","0.0","0.0",,"89","53","66",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-20",,,"0.00","0.0","0.0",,"82","52","59",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-21",,,"0.00","0.0","0.0",,"69","39","40",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-22",,,"0.00","0.0","0.0",,"58","33",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-23",,,"0.00","0.0","0.0",,"66","42",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-24",,,"0.00","0.0","0.0",,"73","44","51",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-25",,,"0.00","0.0","0.0",,"78","46","60",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-26",,,"0.00","0.0","0.0",,"82","47","59",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-27",,,"0.00","0.0","0.0",,"81","46","61",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-28",,,"0.00","0.0","0.0",,"85","52",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-29",,,"0.00","0.0","0.0",,"88","54",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-06-30",,,"0.00","0.0","0.0",,"91","56",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-01",,,"0.00","0.0","0.0",,"90","56","64",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-02",,,"0.03","0.0","0.0",,"87","51","63",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-03",,,"0.00","0.0","0.0",,"85","51","65",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-04",,,"0.00","0.0","0.0",,"83","49","59",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-05",,,"0.00","0.0","0.0",,"73","41","59",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-06",,,"0.00","0.0","0.0",,"80","47","56",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-07",,,"0.00","0.0","0.0",,"87","53","63",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-08",,,"0.00","0.0","0.0",,"89","56","67",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-09",,,"0.00","0.0","0.0",,"87","55","66",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-10",,,"0.00","0.0","0.0",,"80","50","66",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-11",,,"0.00","0.0","0.0",,"87","55","61",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-12",,,"0.00","0.0","0.0",,"91","58","63",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-13",,,"0.00","0.0","0.0",,"94","60","65",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-14",,,"0.00","0.0","0.0",,"96","60","65",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-15",,,"0.00","0.0","0.0",,"95","61","74",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-16",,,"0.00","0.0","0.0",,"89","53","61",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-17",,,"0.00","0.0","0.0",,"89","59","64",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-18",,,"0.00","0.0","0.0",,"86","49","57",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-19",,,"0.00","0.0","0.0",,"88","51",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-20",,,"0.00","0.0","0.0",,"89","53",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-21",,,"0.00","0.0","0.0",,"87","60",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-22",,,"0.00","0.0","0.0",,"79","56","64",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-23",,,"0.00","0.0","0.0",,"76","47","65",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-24",,,"0.00","0.0","0.0",,"85","53","62",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-25",,,"0.00","0.0","0.0",,"86","51","53",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-26",,,"0.00","0.0","0.0",,"79","45","56",,,"    1",,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-27",,,"0.00","0.0","0.0",,"75","47","53",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-28",,,"0.00","0.0","0.0",,"78","48","60",,,"    1",,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-29",,,"0.00","0.0","0.0",,"84","50","57",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-30",,,"0.00","0.0","0.0",,"84","57","60",,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-07-31",,,"0.00","0.0","0.0",,"84","58",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-08-01",,,"0.00","0.0","0.0",,"81","48",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-08-02",,,"0.00","0.0","0.0",,"84","50",,,,,,,,,,
"USC00049298","39.5214","-120.0269","1654.8","2025-08-03",,,"0.00","0.0","0.0",,"84","46",,,,,,,,,,
